trial,Original_index,nb_syll/s,nb_phon/s,syll_fl/s,phon_fl/s,log_freqlex/s,mean_voisphon/s,mean_puphon/s,camemBERT/s,duration_s,suj_id,scores,vitesse,peak_env
96.0,277589.0,18.257694314032346,36.51538862806469,9.783898687180493,4.807342168492437,30.333677572802248,30.255607720396448,3.129890453834117,6.270156924834423,0.5477142857142857,suj_16,0.8571428571428571,3.5,16.1
96.0,277589.0,15.649452269170586,31.298904538341155,8.386198874726137,4.120579001564946,26.000295062401925,25.933378046054106,2.6827632461435282,5.374420221286648,0.639,suj_16,0.8571428571428571,3.0,13.8
96.0,277589.0,13.04121022430882,26.08242044861763,6.988499062271781,3.4338158346374548,21.6669125520016,21.61114837171176,2.23563603845294,4.478683517738872,0.7668,suj_16,1.0,2.5,11.500000000000002
96.0,277589.0,10.432968179447055,20.865936358894103,5.590799249817425,2.7470526677099643,17.333530041601282,17.288918697369404,1.7885088307623518,3.5829468141910987,0.9585,suj_16,1.0,2.0,9.2
97.0,283160.0,24.227740763173838,57.54088431253786,19.86802013930951,8.22951640975167,41.30222997482514,54.07977848922732,7.787488102448733,3.3745520126850765,0.3302,suj_16,0.0,5.0,27.0
97.0,283160.0,21.80496668685645,51.78679588128408,17.881218125378563,7.406564768776503,37.17200697734263,48.6718006403046,7.0087392922038605,3.0370968114165686,0.3668888888888889,suj_16,0.14285714285714285,4.5,24.3
97.0,283160.0,19.382192610539068,46.03270745003029,15.894416111447608,6.5836131278013355,33.041783979860114,43.263822791381855,6.229990481958986,2.6996416101480616,0.41275,suj_16,0.7142857142857143,4.0,21.6
97.0,283160.0,16.959418534221683,40.278619018776496,13.907614097516657,5.760661486826167,28.9115609823776,37.855844942459115,5.451241671714112,2.3621864088795537,0.4717142857142857,suj_16,0.8571428571428571,3.5,18.9
97.0,283160.0,14.536644457904305,34.52453058752272,11.920812083585707,4.937709845851001,24.781337984895085,32.44786709353639,4.67249286146924,2.0247312076110457,0.5503333333333333,suj_16,0.8571428571428571,3.0,16.200000000000006
97.0,283160.0,12.113870381586914,28.77044215626893,9.934010069654756,4.114758204875835,20.65111498741257,27.03988924461366,3.8937440512243664,1.6872760063425385,0.6604,suj_16,1.0,2.5,13.5
97.0,283160.0,9.691096305269534,23.016353725015144,7.947208055723804,3.291806563900668,16.520891989930057,21.631911395690928,3.114995240979493,1.3498208050740308,0.8255,suj_16,1.0,2.0,10.8
98.0,290931.0,23.721665788086447,52.71481286241435,16.24868496121508,8.749977319451768,43.63163648608933,46.313728443406895,7.154153174184804,8.610136395703918,0.3794,suj_16,0.0,5.0,22.0
98.0,290931.0,21.34949920927781,47.443331576172895,14.623816465093574,7.874979587506592,39.268472837480395,41.68235559906621,6.4387378567663225,7.749122756133528,0.4215555555555556,suj_16,0.0,4.5,19.8
98.0,290931.0,18.977332630469164,42.17185028993148,12.998947968972066,6.999981855561414,34.90530918887146,37.050982754725524,5.723322539347843,6.888109116563134,0.47425,suj_16,0.0,4.0,17.6
98.0,290931.0,16.605166051660518,36.900369003690045,11.374079472850559,6.124984123616238,30.54214554026253,32.419609910384835,5.007907221929363,6.0270954769927405,0.542,suj_16,0.14285714285714285,3.5,15.400000000000002
98.0,290931.0,14.232999472851873,31.62888771744861,9.749210976729048,5.249986391671061,26.1789818916536,27.788237066044143,4.292491904510882,5.166081837422352,0.6323333333333333,suj_16,0.8571428571428571,3.0,13.2
98.0,290931.0,11.860832894043224,26.35740643120717,8.12434248060754,4.374988659725884,21.815818243044664,23.156864221703447,3.577076587092402,4.305068197851959,0.7588,suj_16,1.0,2.5,11.0
98.0,290931.0,9.488666315234582,21.08592514496574,6.499473984486033,3.499990927780707,17.45265459443573,18.525491377362762,2.8616612696739216,3.4440545582815685,0.9485,suj_16,1.0,2.0,8.8
99.0,291096.0,24.509803921568647,62.63616557734204,18.23031335934096,7.48260237200436,38.80931610738385,35.01400560224089,8.558979147214442,8.549994106699842,0.3672,suj_16,0.42857142857142855,5.0,26.0
99.0,291096.0,22.058823529411764,56.37254901960784,16.40728202340686,6.734342134803923,34.92838449664547,31.512605042016805,7.703081232492997,7.69499469602986,0.408,suj_16,0.42857142857142855,4.5,23.4
99.0,291096.0,19.607843137254907,50.108932461873636,14.584250687472766,5.986081897603487,31.04745288590709,28.011204481792717,6.847183317771554,6.839995285359875,0.45899999999999996,suj_16,0.42857142857142855,4.0,20.8
99.0,291096.0,17.156862745098042,43.84531590413943,12.76121935153867,5.237821660403052,27.16652127516869,24.509803921568626,5.99128540305011,5.984995874689893,0.5245714285714286,suj_16,0.42857142857142855,3.5,18.2
99.0,291096.0,14.70588235294118,37.58169934640522,10.938188015604574,4.489561423202616,23.285589664430308,21.00840336134453,5.135387488328666,5.129996464019906,0.612,suj_16,1.0,3.0,15.6
99.0,291096.0,12.254901960784313,31.31808278867102,9.11515667967048,3.74130118600218,19.404658053691925,17.507002801120446,4.279489573607221,4.274997053349922,0.7344,suj_16,1.0,2.5,13.0
99.0,291096.0,9.803921568627453,25.054466230936818,7.292125343736383,2.9930409488017435,15.523726442953546,14.005602240896359,3.423591658885777,3.4199976426799377,0.9179999999999999,suj_16,1.0,2.0,10.4
100.0,298739.0,22.05071664829105,55.12679162072767,13.358633710033075,9.380918934674748,41.53211800773171,45.282721688454856,7.875255945818237,17.954577456676372,0.3628,suj_16,0.14285714285714285,5.0,22.0
100.0,298739.0,19.845644983461952,49.6141124586549,12.022770339029767,8.442827041207273,37.37890620695854,40.75444951960939,7.087730351236415,16.159119711008735,0.4031111111111112,suj_16,0.14285714285714285,4.5,19.8
100.0,298739.0,17.64057331863285,44.10143329658214,10.686906968026463,7.504735147739799,33.22569440618537,36.2261773507639,6.300204756654591,14.363661965341098,0.4535,suj_16,0.14285714285714285,4.0,17.6
100.0,298739.0,15.435501653803744,38.588754134509365,9.351043597023157,6.566643254272324,29.072482605412198,31.69790518191841,5.512679162072767,12.568204219673461,0.5182857142857143,suj_16,0.2857142857142857,3.5,15.400000000000002
100.0,298739.0,13.230429988974636,33.0760749724366,8.015180226019847,5.62855136080485,24.91927080463903,27.169633013072925,4.725153567490943,10.772746474005823,0.6046666666666667,suj_16,0.7142857142857143,3.0,13.2
100.0,298739.0,11.025358324145527,27.56339581036384,6.6793168550165385,4.690459467337374,20.766059003865852,22.641360844227428,3.9376279729091186,8.977288728338186,0.7256,suj_16,0.7142857142857143,2.5,11.0
100.0,298739.0,8.820286659316425,22.05071664829107,5.3434534840132315,3.7523675738698996,16.612847203092684,18.11308867538195,3.1501023783272952,7.181830982670549,0.907,suj_16,0.8571428571428571,2.0,8.8
1.0,1247.0,25.55366269165248,62.46450880181714,16.69429184852357,7.304912192220334,39.2951500667945,35.28839133609151,8.517887563884155,5.079048694620144,0.3522,suj_17,0.0,5.0,22.5
1.0,1247.0,22.99829642248723,56.21805792163543,15.024862663671211,6.5744209729983005,35.365635060115046,31.759552202482357,7.66609880749574,4.57114382515813,0.3913333333333333,suj_17,0.42857142857142855,4.5,20.25
1.0,1247.0,20.44293015332198,49.971607041453716,13.355433478818854,5.843929753776267,31.4361200534356,28.230713068873204,6.8143100511073245,4.063238955696115,0.44025,suj_17,0.42857142857142855,4.0,18.0
1.0,1247.0,17.887563884156734,43.725156161272004,11.686004293966498,5.113438534554233,27.50660504675615,24.70187393526405,5.9625212947189095,3.555334086234101,0.5031428571428571,suj_17,0.7142857142857143,3.5,15.75
1.0,1247.0,15.332197614991484,37.478705281090285,10.016575109114141,4.3829473153322,23.57709004007669,21.173034801654907,5.110732538330495,3.0474292167720867,0.5870000000000001,suj_17,0.7142857142857143,3.0,13.5
1.0,1247.0,12.776831345826235,31.23225440090857,8.347145924261783,3.652456096110167,19.64757503339725,17.644195668045754,4.258943781942078,2.539524347310072,0.7043999999999999,suj_17,0.8571428571428571,2.5,11.25
1.0,1247.0,10.22146507666099,24.985803520726858,6.677716739409427,2.9219648768881337,15.7180600267178,14.115356534436602,3.4071550255536622,2.0316194778480576,0.8805,suj_17,1.0,2.0,9.0
2.0,8394.0,26.690391459074732,50.415183867141174,16.897184057087784,8.874266979537367,44.38707851007451,49.567869852567384,6.354855109303508,8.027236508632864,0.3372,suj_17,0.0,5.0,21.0
2.0,8394.0,24.02135231316727,45.373665480427036,15.207465651379007,7.98684028158363,39.948370659067066,44.611082867310635,5.719369598373157,7.224512857769578,0.37466666666666665,suj_17,0.0,4.5,18.9
2.0,8394.0,21.352313167259787,40.33214709371293,13.517747245670227,7.099413583629894,35.50966280805961,39.6542958820539,5.083884087442806,6.4217892069062925,0.4215,suj_17,0.0,4.0,16.8
2.0,8394.0,18.683274021352318,35.29062870699883,11.828028839961446,6.211986885676157,31.07095495705216,34.69750889679716,4.448398576512456,5.619065556043005,0.4817142857142857,suj_17,0.7142857142857143,3.5,14.7
2.0,8394.0,16.014234875444842,30.2491103202847,10.138310434252672,5.324560187722419,26.632247106044712,29.740721911540426,3.8129130655821046,4.816341905179719,0.5619999999999999,suj_17,0.7142857142857143,3.0,12.6
2.0,8394.0,13.345195729537366,25.20759193357059,8.448592028543892,4.437133489768684,22.193539255037255,24.783934926283692,3.1774275546517536,4.013618254316432,0.6744,suj_17,1.0,2.5,10.5
2.0,8394.0,10.676156583629894,20.166073546856467,6.758873622835114,3.549706791814947,17.754831404029805,19.82714794102695,2.541942043721403,3.2108946034531463,0.843,suj_17,1.0,2.0,8.4
3.0,12885.0,29.62085308056871,59.24170616113744,16.698653829531988,7.9711926421800925,41.05701673386899,56.7027758970887,7.616790792146242,11.865309965614962,0.3376,suj_17,0.0,5.0,24.5
3.0,12885.0,26.65876777251184,53.3175355450237,15.02878844657879,7.174073377962085,36.951315060482095,51.032498307379825,6.855111712931618,10.678778969053466,0.3751111111111112,suj_17,0.0,4.5,22.05
3.0,12885.0,23.69668246445497,47.39336492890995,13.358923063625591,6.376954113744075,32.84561338709519,45.362220717670965,6.0934326337169935,9.49224797249197,0.422,suj_17,0.0,4.0,19.6
3.0,12885.0,20.734597156398106,41.46919431279621,11.689057680672393,5.5798348495260655,28.739911713708292,39.69194312796209,5.331753554502369,8.305716975930475,0.4822857142857143,suj_17,0.7142857142857143,3.5,17.150000000000002
3.0,12885.0,17.772511848341228,35.54502369668246,10.019192297719194,4.782715585308056,24.63421004032139,34.02166553825322,4.570074475287745,7.119185979368978,0.5626666666666668,suj_17,0.8571428571428571,3.0,14.7
3.0,12885.0,14.810426540284356,29.62085308056872,8.349326914765994,3.9855963210900467,20.528508366934496,28.35138794854435,3.808395396073121,5.932654982807481,0.6752,suj_17,0.8571428571428571,2.5,12.25
3.0,12885.0,11.848341232227485,23.696682464454977,6.6794615318127954,3.1884770568720375,16.422806693547596,22.681110358835483,3.0467163168584968,4.746123986245985,0.8440000000000001,suj_17,1.0,2.0,9.8
4.0,17644.0,30.43213633597078,66.95069993913572,13.098070666920265,8.799845465611686,40.07566497441707,51.29988696635075,9.564385705590821,8.722673099856083,0.3286,suj_17,0.0,5.0,23.000000000000004
4.0,17644.0,27.388922702373705,60.25562994522215,11.788263600228237,7.919860919050516,36.06809847697537,46.16989826971568,8.607947135031736,7.850405789870473,0.3651111111111111,suj_17,0.0,4.5,20.700000000000006
4.0,17644.0,24.345709068776628,53.560559951308576,10.478456533536212,7.039876372489348,32.060531979533664,41.0399095730806,7.651508564472656,6.9781384798848665,0.41075,suj_17,0.0,4.0,18.4
4.0,17644.0,21.30249543517955,46.86548995739501,9.168649466844188,6.15989182592818,28.05296548209196,35.90992087644553,6.695069993913574,6.105871169899258,0.4694285714285714,suj_17,0.0,3.5,16.1
4.0,17644.0,18.25928180158247,40.170419963481436,7.8588424001521595,5.279907279367011,24.045398984650248,30.779932179810448,5.738631423354493,5.23360385991365,0.5476666666666666,suj_17,1.0,3.0,13.8
4.0,17644.0,15.21606816798539,33.47534996956786,6.549035333460132,4.399922732805842,20.037832487208536,25.649943483175374,4.7821928527954105,4.361336549928041,0.6572,suj_17,1.0,2.5,11.500000000000002
4.0,17644.0,12.172854534388314,26.780279975654288,5.239228266768106,3.519938186244674,16.030265989766832,20.5199547865403,3.825754282236328,3.489069239942433,0.8215,suj_17,1.0,2.0,9.2
5.0,18111.0,30.65774804905239,61.31549609810478,17.852607799052397,9.901173622073578,45.31325704246903,47.77830864787386,8.759356585443543,5.797316244031285,0.3588,suj_17,0.0,5.0,20.0
5.0,18111.0,27.591973244147148,55.183946488294296,16.06734701914716,8.911056259866223,40.781931338222115,43.00047778308648,7.883420926899189,5.217584619628157,0.39866666666666667,suj_17,0.0,4.5,18.0
5.0,18111.0,24.526198439241913,49.052396878483826,14.282086239241918,7.920938897658864,36.25060563397521,38.22264691829909,7.007485268354834,4.637852995225028,0.4485,suj_17,0.0,4.0,16.0
5.0,18111.0,21.460423634336678,42.920847268673356,12.496825459336678,6.930821535451506,31.71927992972831,33.4448160535117,6.13154960981048,4.058121370821899,0.5125714285714286,suj_17,0.0,3.5,14.0
5.0,18111.0,18.39464882943144,36.789297658862864,10.71156467943144,5.940704173244147,27.18795422548141,28.666985188724322,5.255613951266126,3.4783897464187716,0.598,suj_17,0.7142857142857143,3.0,12.0
5.0,18111.0,15.328874024526195,30.65774804905239,8.926303899526198,4.950586811036789,22.656628521234524,23.88915432393693,4.3796782927217714,2.8986581220156427,0.7176,suj_17,0.7142857142857143,2.5,10.0
5.0,18111.0,12.263099219620955,24.526198439241913,7.141043119620959,3.960469448829432,18.12530281698761,19.111323459149546,3.503742634177417,2.318926497612514,0.897,suj_17,1.0,2.0,8.0
6.0,18867.0,24.92522432701895,69.79062811565305,17.44383957604687,9.260584774426723,44.20081753317611,39.88035892323032,8.901865831078196,12.912429395933245,0.4012,suj_17,0.0,5.0,20.500000000000004
6.0,18867.0,22.43270189431705,62.81156530408774,15.699455618442181,8.33452629698405,39.780735779858496,35.892323030907285,8.011679247970376,11.62118645633992,0.4457777777777777,suj_17,0.0,4.5,18.450000000000006
6.0,18867.0,19.94017946161516,55.83250249252244,13.955071660837493,7.408467819541378,35.360654026540885,31.90428713858425,7.121492664862558,10.329943516746596,0.5015,suj_17,0.14285714285714285,4.0,16.400000000000002
6.0,18867.0,17.447657028913262,48.85343968095714,12.210687703232809,6.482409342098706,30.94057227322327,27.91625124626122,6.231306081754737,9.038700577153273,0.5731428571428571,suj_17,0.14285714285714285,3.5,14.35
6.0,18867.0,14.955134596211364,41.874376869391824,10.46630374562812,5.556350864656033,26.520490519905664,23.928215353938192,5.3411194986469175,7.747457637559947,0.6686666666666666,suj_17,0.14285714285714285,3.0,12.3
6.0,18867.0,12.462612163509474,34.895314057826525,8.721919788023433,4.630292387213362,22.10040876658805,19.94017946161516,4.450932915539098,6.456214697966622,0.8023999999999999,suj_17,0.42857142857142855,2.5,10.250000000000002
6.0,18867.0,9.970089730807578,27.91625124626122,6.977535830418747,3.704233909770689,17.680327013270446,15.952143569292126,3.5607463324312785,5.164971758373298,1.003,suj_17,1.0,2.0,8.200000000000001
7.0,20462.0,27.190332326283993,51.3595166163142,14.885498572500005,6.921484832326285,42.8912423837129,41.001294777729825,6.905481225722919,10.539554579720523,0.331,suj_17,0.0,5.0,25.0
7.0,20462.0,24.471299093655592,46.22356495468277,13.396948715250005,6.229336349093654,38.60211814534161,36.90116529995685,6.214933103150625,9.485599121748473,0.36777777777777776,suj_17,0.0,4.5,22.5
7.0,20462.0,21.752265861027194,41.087613293051355,11.908398858000005,5.537187865861026,34.31299390697032,32.80103582218386,5.524384980578335,8.431643663776418,0.41375,suj_17,0.14285714285714285,4.0,20.0
7.0,20462.0,19.0332326283988,35.95166163141994,10.419849000750002,4.845039382628399,30.023869668599033,28.70090634441088,4.833836858006042,7.377688205804366,0.4728571428571429,suj_17,0.0,3.5,17.5
7.0,20462.0,16.314199395770395,30.815709969788518,8.931299143500002,4.1528908993957705,25.734745430227733,24.600776866637894,4.14328873543375,6.323732747832312,0.5516666666666666,suj_17,0.14285714285714285,3.0,15.0
7.0,20462.0,13.595166163141995,25.67975830815709,7.4427492862500015,3.4607424161631415,21.44562119185645,20.500647388864913,3.4527406128614584,5.2697772898602615,0.662,suj_17,1.0,2.5,12.5
7.0,20462.0,10.876132930513597,20.543806646525677,5.954199429000002,2.768593932930514,17.15649695348516,16.40051791109193,2.7621924902891672,4.215821831888209,0.8275,suj_17,1.0,2.0,10.0
8.0,32123.0,23.06805074971165,54.78662053056517,16.162320589677055,7.28980686980969,41.589368088309726,47.783819410117,7.826660075795022,17.742246019816907,0.3468,suj_17,0.0,5.0,25.500000000000004
8.0,32123.0,20.76124567474049,49.30795847750865,14.546088530709344,6.560826182828722,37.43043127947876,43.0054374691053,7.043994068215523,15.968021417835214,0.3853333333333333,suj_17,0.2857142857142857,4.5,22.950000000000006
8.0,32123.0,18.45444059976932,43.82929642445213,12.929856471741639,5.831845495847753,33.27149447064779,38.2270555280936,6.26132806063602,14.193796815853524,0.4335,suj_17,0.2857142857142857,4.0,20.4
8.0,32123.0,16.147635524798154,38.350634371395614,11.313624412773937,5.1028648088667845,29.11255766181681,33.44867358708189,5.478662053056516,12.419572213871836,0.4954285714285714,suj_17,0.42857142857142855,3.5,17.85
8.0,32123.0,13.840830449826989,32.8719723183391,9.697392353806228,4.373884121885815,24.95362085298585,28.6702916460702,4.695996045477015,10.645347611890145,0.578,suj_17,0.42857142857142855,3.0,15.3
8.0,32123.0,11.534025374855824,27.393310265282587,8.081160294838527,3.644903434904845,20.794684044154867,23.891909705058488,3.9133300378975115,8.871123009908453,0.6936,suj_17,1.0,2.5,12.750000000000002
8.0,32123.0,9.22722029988466,21.914648212226066,6.464928235870819,2.9159227479238763,16.635747235323894,19.1135277640468,3.1306640303180098,7.096898407926762,0.867,suj_17,1.0,2.0,10.2
9.0,32463.0,24.98750624687657,67.46626686656673,15.326723880658426,7.094844144177913,43.349506064084046,33.554651245805665,8.567144998929107,7.36201888807855,0.4002,suj_17,0.0,5.0,24.000000000000004
9.0,32463.0,22.48875562218891,60.71964017991006,13.794051492592581,6.385359729760121,39.01455545767565,30.19918612122509,7.710430499036196,6.625816999270695,0.44466666666666665,suj_17,0.0,4.5,21.6
9.0,32463.0,19.990004997501256,53.97301349325338,12.261379104526739,5.67587531534233,34.679604851267236,26.84372099664453,6.853715999143286,5.88961511046284,0.50025,suj_17,0.0,4.0,19.200000000000006
9.0,32463.0,17.4912543728136,47.22638680659671,10.728706716460897,4.966390900924538,30.34465424485884,23.48825587206397,5.997001499250375,5.1534132216549855,0.5717142857142857,suj_17,0.42857142857142855,3.5,16.800000000000004
9.0,32463.0,14.992503748125939,40.47976011994004,9.196034328395053,4.256906486506748,26.009703638450432,20.132790747483398,5.140286999357464,4.417211332847129,0.6669999999999999,suj_17,1.0,3.0,14.400000000000002
9.0,32463.0,12.493753123438285,33.733133433283356,7.663361940329213,3.5474220720889567,21.674753032042027,16.777325622902833,4.283572499464554,3.681009444039275,0.8004,suj_17,1.0,2.5,12.000000000000002
9.0,32463.0,9.995002498750628,26.98650674662669,6.1306895522633695,2.837937657671165,17.339802425633618,13.421860498322266,3.426857999571643,2.94480755523142,1.0005,suj_17,1.0,2.0,9.6
10.0,33633.0,22.50984805852561,67.52954417557683,18.2516520434018,8.730019103826672,42.24631967842903,43.009888254682856,7.637269876999763,7.712722676051909,0.3554,suj_17,0.0,5.0,21.5
10.0,33633.0,20.258863252673045,60.77658975801914,16.42648683906162,7.857017193444002,38.021687710586136,38.70889942921457,6.8735428892997845,6.941450408446717,0.3948888888888888,suj_17,0.0,4.5,19.35
10.0,33633.0,18.007878446820484,54.02363534046146,14.601321634721439,6.984015283061338,33.797055742743225,34.40791060374628,6.1098159015998075,6.170178140841527,0.44425,suj_17,0.42857142857142855,4.0,17.2
10.0,33633.0,15.756893640967924,47.270680922903786,12.776156430381262,6.111013372678673,29.572423774900322,30.106921778277997,5.346088913899832,5.398905873236336,0.5077142857142857,suj_17,0.2857142857142857,3.5,15.05
10.0,33633.0,13.505908835115365,40.51772650534609,10.950991226041078,5.2380114622960035,25.347791807057423,25.80593295280971,4.582361926199856,4.627633605631145,0.5923333333333333,suj_17,1.0,3.0,12.9
10.0,33633.0,11.254924029262805,33.76477208778841,9.1258260217009,4.365009551913337,21.12315983921452,21.504944127341428,3.81863493849988,3.8563613380259545,0.7108,suj_17,1.0,2.5,10.75
10.0,33633.0,9.003939223410242,27.01181767023073,7.300660817360719,3.4920076415306687,16.898527871371613,17.20395530187314,3.0549079507999037,3.0850890704207634,0.8885,suj_17,1.0,2.0,8.6
11.0,33865.0,26.539278131634816,53.07855626326963,16.50317733147558,8.260185566613588,43.13250812102597,45.49590536851686,7.5826508947528035,3.9429807043887743,0.3768,suj_17,0.0,5.0,24.5
11.0,33865.0,23.88535031847133,47.77070063694267,14.852859598328026,7.43416700995223,38.819257308923376,40.946314831665156,6.824385805277522,3.548682633949897,0.4186666666666666,suj_17,0.0,4.5,22.05
11.0,33865.0,21.23142250530785,42.46284501061571,13.202541865180464,6.60814845329087,34.50600649682078,36.396724294813474,6.066120715802243,3.1543845635110195,0.47100000000000003,suj_17,0.0,4.0,19.6
11.0,33865.0,18.57749469214437,37.15498938428875,11.552224132032906,5.782129896629511,30.192755684718186,31.84713375796179,5.307855626326963,2.760086493072142,0.5382857142857143,suj_17,0.0,3.5,17.150000000000002
11.0,33865.0,15.92356687898089,31.84713375796178,9.901906398885348,4.956111339968153,25.879504872615584,27.29754322111011,4.5495905368516825,2.3657884226332646,0.628,suj_17,0.5714285714285714,3.0,14.7
11.0,33865.0,13.269639065817408,26.539278131634816,8.251588665737787,4.130092783306794,21.566254060512986,22.74795268425843,3.7913254473764018,1.9714903521943872,0.7535999999999999,suj_17,1.0,2.5,12.25
11.0,33865.0,10.615711252653927,21.23142250530785,6.601270932590232,3.304074226645435,17.25300324841039,18.198362147406737,3.033060357901121,1.5771922817555095,0.9420000000000001,suj_17,1.0,2.0,9.8
12.0,36092.0,27.918781725888323,60.913705583756354,14.441849582487315,8.739932157360409,45.72446304134868,39.88397389412618,7.976794778825238,15.069401887718424,0.39399999999999996,suj_17,0.0,5.0,23.000000000000004
12.0,36092.0,25.12690355329949,54.82233502538072,12.997664624238583,7.865938941624367,41.15201673721381,35.89557650471357,7.179115300942713,13.562461698946581,0.43777777777777777,suj_17,0.0,4.5,20.700000000000006
12.0,36092.0,22.335025380710654,48.73096446700508,11.553479665989851,6.991945725888326,36.579570433078935,31.907179115300945,6.3814358230601895,12.055521510174739,0.4925,suj_17,0.0,4.0,18.4
12.0,36092.0,19.54314720812183,42.639593908629436,10.10929470774112,6.117952510152285,32.00712412894407,27.91878172588833,5.583756345177666,10.548581321402896,0.5628571428571428,suj_17,0.0,3.5,16.1
12.0,36092.0,16.751269035532992,36.548223350253814,8.665109749492387,5.243959294416244,27.434677824809214,23.93038433647571,4.786076867295142,9.041641132631053,0.6566666666666666,suj_17,0.0,3.0,13.8
12.0,36092.0,13.95939086294416,30.456852791878177,7.220924791243657,4.369966078680204,22.86223152067434,19.94198694706309,3.9883973894126186,7.534700943859212,0.7879999999999999,suj_17,1.0,2.5,11.500000000000002
12.0,36092.0,11.167512690355327,24.36548223350254,5.7767398329949255,3.495972862944163,18.289785216539467,15.953589557650472,3.1907179115300948,6.027760755087369,0.985,suj_17,1.0,2.0,9.2
13.0,37048.0,28.686173264486516,60.240963855421676,17.172259146356893,9.258626376936315,41.46655127403189,55.73313662814522,8.605851979345955,11.213728839417973,0.3486,suj_17,0.0,5.0,24.000000000000004
13.0,37048.0,25.817555938037863,54.2168674698795,15.455033231721204,8.332763739242683,37.31989614662871,50.159822965330704,7.745266781411357,10.092355955476174,0.38733333333333336,suj_17,0.0,4.5,21.6
13.0,37048.0,22.948938611589213,48.19277108433734,13.737807317085515,7.406901101549051,33.173241019225514,44.58650930251618,6.8846815834767625,8.970983071534377,0.43575,suj_17,0.0,4.0,19.200000000000006
13.0,37048.0,20.080321285140567,42.16867469879517,12.020581402449825,6.481038463855417,29.026585891822325,39.013195639701664,6.024096385542167,7.84961018759258,0.4980000000000001,suj_17,0.0,3.5,16.800000000000004
13.0,37048.0,17.21170395869191,36.14457831325301,10.303355487814136,5.555175826161789,24.879930764419136,33.439881976887136,5.163511187607575,6.728237303650782,0.5810000000000001,suj_17,1.0,3.0,14.400000000000002
13.0,37048.0,14.343086632243258,30.120481927710838,8.586129573178447,4.629313188468157,20.733275637015947,27.86656831407261,4.3029259896729775,5.6068644197089865,0.6972,suj_17,1.0,2.5,12.000000000000002
13.0,37048.0,11.474469305794608,24.09638554216867,6.868903658542758,3.7034505507745257,16.586620509612757,22.29325465125809,3.4423407917383817,4.4854915357671885,0.8715,suj_17,1.0,2.0,9.6
14.0,46630.0,24.18054809242344,56.42127888232133,13.59273964822676,11.026555212251475,42.115186134417634,45.29055039533279,8.060182697474476,10.596067989543872,0.3722,suj_17,0.0,5.0,22.0
14.0,46630.0,21.76249328318109,50.7791509940892,12.233465683404086,9.92389969102633,37.903667520975866,40.76149535579951,7.2541644277270265,9.536461190589485,0.4135555555555556,suj_17,0.0,4.5,19.8
14.0,46630.0,19.344438473938748,45.13702310585707,10.87419171858141,8.821244169801183,33.692148907534104,36.23244031626623,6.448146157979583,8.476854391635097,0.46525,suj_17,0.2857142857142857,4.0,17.6
14.0,46630.0,16.926383664696406,39.494895217624936,9.514917753758734,7.718588648576033,29.48063029409235,31.70338527673295,5.6421278882321335,7.417247592680709,0.5317142857142857,suj_17,0.5714285714285714,3.5,15.400000000000002
14.0,46630.0,14.50832885545406,33.852767329392805,8.155643788936057,6.615933127350886,25.269111680650568,27.174330237199673,4.836109618484687,6.357640793726323,0.6203333333333333,suj_17,0.7142857142857143,3.0,13.2
14.0,46630.0,12.090274046211718,28.210639441160666,6.7963698241133805,5.513277606125738,21.057593067208813,22.645275197666393,4.030091348737238,5.298033994771936,0.7444,suj_17,1.0,2.5,11.0
14.0,46630.0,9.672219236969374,22.568511552928534,5.437095859290705,4.4106220849005915,16.846074453767052,18.116220158133114,3.2240730789897905,4.238427195817549,0.9305,suj_17,1.0,2.0,8.8
15.0,46786.0,23.34024896265561,64.83402489626555,16.398265967842324,6.777206042531122,40.327468389387285,31.861292234736208,7.039122703023119,13.820563470331305,0.3856,suj_17,0.0,5.0,25.500000000000004
15.0,46786.0,21.006224066390047,58.350622406639005,14.758439371058094,6.09948543827801,36.294721550448564,28.675163011262587,6.335210432720808,12.438507123298178,0.4284444444444444,suj_17,0.14285714285714285,4.5,22.950000000000006
15.0,46786.0,18.672199170124482,51.867219917012434,13.118612774273862,5.421764834024898,32.26197471150983,25.48903378778897,5.631298162418497,11.056450776265047,0.48200000000000004,suj_17,0.14285714285714285,4.0,20.4
15.0,46786.0,16.338174273858918,45.38381742738589,11.478786177489626,4.744044229771785,28.2292278725711,22.302904564315348,4.927385892116184,9.674394429231915,0.5508571428571428,suj_17,0.2857142857142857,3.5,17.85
15.0,46786.0,14.00414937759336,38.900414937759315,9.838959580705396,4.066323625518674,24.19648103363237,19.116775340841727,4.223473621813871,8.292338082198786,0.6426666666666666,suj_17,0.2857142857142857,3.0,15.3
15.0,46786.0,11.670124481327806,32.417012448132766,8.199132983921162,3.388603021265561,20.163734194693642,15.930646117368104,3.51956135151156,6.910281735165652,0.7712,suj_17,1.0,2.5,12.750000000000002
15.0,46786.0,9.336099585062241,25.933609958506217,6.559306387136931,2.710882417012449,16.130987355754915,12.744516893894485,2.8156490812092474,5.528225388132523,0.9640000000000001,suj_17,1.0,2.0,10.2
16.0,54003.0,21.766169154228848,62.18905472636816,18.760567699626865,8.297796635572139,37.64769447460931,51.97228144989338,7.995735607675908,11.689807732665706,0.3216,suj_17,0.0,5.0,22.5
